ID|Name|Location|Repository
BLSl1785|British Library: Sloane 1785|London|British Library
BLSl1787|British Library: Sloane 1787|London|British Library
BLSl1802|British Library: Sloane 1802|London|British Library
BLSl1825|British Library: Sloane 1825|London|British Library
BLSl1842|British Library: Sloane 1842|London|British Library
BLSl1853|British Library: Sloane 1853|London|British Library
BLSl1873|British Library: Sloane 1873|London|British Library
BLSl1986|British Library: Sloane 1986|London|British Library
BLSl2027|British Library: Sloane 2027|London|British Library
BLSl2036|British Library: Sloane 2036|London|British Library
BLSl2170|British Library: Sloane 2170|London|British Library
BLSl2174|British Library: Sloane 2174|London|British Library
BLSl2232|British Library: Sloane 2232|London|British Library
BLSl2275|British Library: Sloane 2275|London|British Library
BLSl2352|British Library: Sloane 2352|London|British Library
BLSl2452|British Library: Sloane 2452|London|British Library
BLSl2457|British Library: Sloane 2457|London|British Library
BLSl2464|British Library: Sloane 2464|London|British Library
BLSl2478|British Library: Sloane 2478|London|British Library
BLSl2532|British Library: Sloane 2532|London|British Library
BLSl2577|British Library: Sloane 2577|London|British Library
BLSl2578|British Library: Sloane 2578|London|British Library
BLSl2584|British Library: Sloane 2584|London|British Library
BLSl2593|British Library: Sloane 2593|London|British Library
BLSl3153|British Library: Sloane 3153|London|British Library
BLSl3160|British Library: Sloane 3160|London|British Library
BLSl3215|British Library: Sloane 3215|London|British Library
BLSl3285|British Library: Sloane 3285|London|British Library
BLSl3292|British Library: Sloane 3292|London|British Library
BLSl3501|British Library: Sloane 3501|London|British Library
BLSl3534|British Library: Sloane 3534|London|British Library
BLSl3548|British Library: Sloane 3548|London|British Library
BLSl3551|British Library: Sloane 3551|London|British Library
BLSl3580B|British Library: Sloane 3580 B|London|British Library
BLSl3667|British Library: Sloane 3667|London|British Library
BLSl3688|British Library: Sloane 3688|London|British Library
BLSl3747|British Library: Sloane 3747|London|British Library
BLSl3809|British Library: Sloane 3809|London|British Library
BLSl4031|British Library: Sloane 4031|London|British Library
BLSto39|British Library: Stowe 39|London|British Library
BLSto65|British Library: Stowe 65|London|British Library
BLSto68|British Library: Stowe 68|London|British Library
BLSto69|British Library: Stowe 69|London|British Library
BLSto70|British Library: Stowe 70|London|British Library
BLSto71|British Library: Stowe 71|London|British Library
BLSto95|British Library: Stowe 95|London|British Library
BLSto393|British Library: Stowe 393|London|British Library
BLSto620|British Library: Stowe 620|London|British Library
BLSto850|British Library: Stowe 850|London|British Library
BLSto949|British Library: Stowe 949|London|British Library
BLSto950|British Library: Stowe 950|London|British Library
BLSto951|British Library: Stowe 951|London|British Library
BLSto952|British Library: Stowe 952|London|British Library
BLSto953|British Library: Stowe 953|London|British Library
BLSto982|British Library: Stowe 982|London|British Library
BLSto1055|British Library: Stowe 1055|London|British Library
BLYT13|"British Library: Yates Thompson 13 [olim Taymouth Hours; olim Ashburnham App. (?)230;
                olim Yates Thompson 57]"|London|British Library
BLYT47|British Library: Yates Thompson 47 [olim Mostyn Hall 84]|London|British Library
BLC10b23|British Library: Printed Book C.10.b.23 (STC4921)|London|British Library
BLC21|British Library: Printed Book C.21|London|British Library
BLC10b5|British Library: Printed Book C.10.b.5 = IB.55041, IB.55040|London|British Library
BLC39|British Library: Printed Book C.39.e.1 (STC22593)|London|British Library
BLC39b17|British Library: Printed Book C.39.b.17|London|British Library
BLIA3420|British Library: Printed Book IA.3420|London|British Library
BLIB49408|British Library: Printed Book IB.49408 (Alliaco1480)|London|British Library
BL1379a27|British Library: Printed Book 1379.a2(7)|London|British Library
BLHuth32|British Library: Printed Book Huth 32 (STC106065)|London|British Library
CULAdd707|Cambridge University Library: Addit. 707 (fragment)|Cambridge UK|Cambridge University Library
CULAdd2585|Cambridge University Library: Addit. 2585, Part I|Cambridge UK|Cambridge University Library
CULAdd2585b|Cambridge University Library: Addit. 2585, Part II|Cambridge UK|Cambridge University Library
CULAdd2585c|Cambridge University Library: Addit. 2585, Part III|Cambridge UK|Cambridge University Library
CULAdd2604|Cambridge University Library: Addit. 2604|Cambridge UK|Cambridge University Library
CULAdd2750|Cambridge University Library: Addit. 2750|Cambridge UK|Cambridge University Library
CULAdd2764|Cambridge University Library: Addit. 2764|Cambridge UK|Cambridge University Library
CULAdd2793|Cambridge University Library: Addit. 2793|Cambridge UK|Cambridge University Library
CULAdd2794|Cambridge University Library: Addit. 2794|Cambridge UK|Cambridge University Library
CULAdd2823|Cambridge University Library: Addit. 2823|Cambridge UK|Cambridge University Library
CULAdd2829|Cambridge University Library: Addit. 2829|Cambridge UK|Cambridge University Library
CULAdd3039|Cambridge University Library: Addit. 3039|Cambridge UK|Cambridge University Library
CULAdd3042|Cambridge University Library: Addit. 3042|Cambridge UK|Cambridge University Library
CULAdd3137|Cambridge University Library: Addit. 3137|Cambridge UK|Cambridge University Library
CULAdd3573|Cambridge University Library: Addit. 3573 [olim Phillipps 9472]|Cambridge UK|Cambridge University Library
CULAdd4026|Cambridge University Library: Addit. 4026|Cambridge UK|Cambridge University Library
CULAdd4120|Cambridge University Library: Addit. 4120|Cambridge UK|Cambridge University Library
CULAdd4122|Cambridge University Library: Addit. 4122|Cambridge UK|Cambridge University Library
CULAdd4325|Cambridge University Library: Addit. 4325|Cambridge UK|Cambridge University Library
CULAdd4407a|Cambridge University Library: Addit. 4407 (19)a-c|Cambridge UK|Cambridge University Library
CULAdd4407b|Cambridge University Library: Addit. 4407 (19)d-f|Cambridge UK|Cambridge University Library
CULAdd4407c|Cambridge University Library: Addit. 4407 (19)g|Cambridge UK|Cambridge University Library
CULAdd4407d|Cambridge University Library: Addit. 4407 (19)h|Cambridge UK|Cambridge University Library
CULAdd4407e|Cambridge University Library: Addit. 4407 (27)|Cambridge UK|Cambridge University Library
CULAdd4544|Cambridge University Library: Addit. 4544|Cambridge UK|Cambridge University Library
CULAdd5943|Cambridge University Library: Addit. 5943|Cambridge UK|Cambridge University Library
CULAdd6150|Cambridge University Library: Addit. 6150|Cambridge UK|Cambridge University Library
CULAdd6578|Cambridge University Library: Addit. 6578|Cambridge UK|Cambridge University Library
CULAdd6686|Cambridge University Library: Addit. 6686 [olim Ashburnham 140]|Cambridge UK|Cambridge University Library
CULAdd6693|Cambridge University Library: Addit. 6693 [olim Ashburnham App. 236]|Cambridge UK|Cambridge University Library
CULAdd6860|Cambridge University Library: Addit. 6860 [olim Macro 18, olim Gurney 75]|Cambridge UK|Cambridge University Library
CULAdd6864|Cambridge University Library: Addit. 6864|Cambridge UK|Cambridge University Library
CULAdd6865|Cambridge University Library: Addit. 6865 [olim Gurney]|Cambridge UK|Cambridge University Library
CULAdd7350|Cambridge University Library: Addit. 7350, Part I|Cambridge UK|Cambridge University Library
CULAdd8335|Cambridge University Library: Addit. 8335 [olim Bute]|Cambridge UK|Cambridge University Library
CULAdd9308|Cambridge University Library: Addit. 9308|Cambridge UK|Cambridge University Library
CULDd11|Cambridge University Library: Dd.1.1|Cambridge UK|Cambridge University Library
CULDd117|Cambridge University Library: Dd.1.17|Cambridge UK|Cambridge University Library
CULDd25|Cambridge University Library: Dd.2.5|Cambridge UK|Cambridge University Library
CULDd313|Cambridge University Library: Dd.3.13|Cambridge UK|Cambridge University Library
CULDd424|Cambridge University Library: Dd.4.24|Cambridge UK|Cambridge University Library
CULDd426|Cambridge University Library: Dd.4.26|Cambridge UK|Cambridge University Library
CULDd445|Cambridge University Library: Dd.4.45|Cambridge UK|Cambridge University Library
CULDd450|Cambridge University Library: Dd.4.50|Cambridge UK|Cambridge University Library
CULDd451|Cambridge University Library: Dd.4.51|Cambridge UK|Cambridge University Library
CULDd454|Cambridge University Library: Dd.4.54|Cambridge UK|Cambridge University Library
CULDd555|Cambridge University Library: Dd.5.55|Cambridge UK|Cambridge University Library
CULDd564|Cambridge University Library: Dd.5.64|Cambridge UK|Cambridge University Library
CULDd575|Cambridge University Library: Dd.5.75|Cambridge UK|Cambridge University Library
CULDd576|Cambridge University Library: Dd.5.76|Cambridge UK|Cambridge University Library
CULDd61|Cambridge University Library: Dd.6.1|Cambridge UK|Cambridge University Library
CULDd69|Cambridge University Library: Dd.6.9|Cambridge UK|Cambridge University Library
CULDd645|Cambridge University Library: Dd.6.45|Cambridge UK|Cambridge University Library
CULDd76|Cambridge University Library: Dd.7.6|Cambridge UK|Cambridge University Library
CULDd714|Cambridge University Library: Dd.7.14|Cambridge UK|Cambridge University Library
CULDd82|Cambridge University Library: Dd.8.2|Cambridge UK|Cambridge University Library
CULDd819|Cambridge University Library: Dd.8.19|Cambridge UK|Cambridge University Library
CULDd938|Cambridge University Library: Dd.9.38|Cambridge UK|Cambridge University Library
CULDd1015|Cambridge University Library: Dd.10.15|Cambridge UK|Cambridge University Library
CULDd1044|Cambridge University Library: Dd.10.44|Cambridge UK|Cambridge University Library
CULDd1050|Cambridge University Library: Dd.10.50|Cambridge UK|Cambridge University Library
CULDd1182|Cambridge University Library: Dd.11.82|Cambridge UK|Cambridge University Library
CULDd1189|Cambridge University Library: Dd.11.89|Cambridge UK|Cambridge University Library
CULDd1239|Cambridge University Library: Dd.12.39|Cambridge UK|Cambridge University Library
CULDd1269|Cambridge University Library: Dd.12.69|Cambridge UK|Cambridge University Library
CULDd1327|Cambridge University Library: Dd.13.27|Cambridge UK|Cambridge University Library
CULDd142|Cambridge University Library: Dd.14.2|Cambridge UK|Cambridge University Library
CULDd1426|Cambridge University Library: Dd.14.26|Cambridge UK|Cambridge University Library
CULEe11|Cambridge University Library: Ee.1.1|Cambridge UK|Cambridge University Library
CULEe15|Cambridge University Library: Ee.1.5|Cambridge UK|Cambridge University Library
CULEe112|Cambridge University Library: Ee.1.12|Cambridge UK|Cambridge University Library
CULEe115|Cambridge University Library: Ee.1.15|Cambridge UK|Cambridge University Library
CULEe215|Cambridge University Library: Ee.2.15|Cambridge UK|Cambridge University Library
CULEe228|Cambridge University Library: Ee.2.28|Cambridge UK|Cambridge University Library
CULEe419|Cambridge University Library: Ee.4.19|Cambridge UK|Cambridge University Library
