source	relation	target	source_id	target_id
Heber	Sold to	Devonshire	f9c1dc17-f040-4cd8-bdbc-1d3247d11e24	d6a711e1-99a8-4fcb-943a-22204344e0dc
Heber	Sold to	Britwell	b8dbc4a1-7123-43dc-8f5c-10fc14c94042	f8d82ed9-1371-4a8a-b92b-8051a7f0b796
W.W.E. Wynne	Sold to	Ashburnham	24a04f35-7f09-4fe3-9444-26ce2ca49b33	095393e4-e0a2-4a27-a64f-7f2455b75c1c
Bridgewater	Sold to	Bindley	d65ec7d0-83d3-45e5-8df9-3d5e696515c1	36a8de1e-d03a-460e-929d-c1ba6acd3bd2
Thomas Brooke	Sold to	Lady Brooke	d3445979-4927-4d48-a11c-b9791493d779	503ae172-41ce-41e9-be07-95ff3ff2d23d
Ashburnham	Sold to	Thomas Brooke	095393e4-e0a2-4a27-a64f-7f2455b75c1c	d3445979-4927-4d48-a11c-b9791493d779
J.C. Williams	Sold to	J-T.Snyder	48d2766f-e6a4-492e-90a8-ef5ba4cd2185	bffdfbd8-72e7-418c-9ad7-de40866fb5f4
Lady Brooke	Sold to	J.C. Williams	503ae172-41ce-41e9-be07-95ff3ff2d23d	48d2766f-e6a4-492e-90a8-ef5ba4cd2185
Willet	Sold to	Devonshire	31fd925f-a206-4797-9258-ade78829f9ad	abceb64f-f1e0-41ea-9180-b755da4ec066
West	Sold to	Willet	0ce34c5b-da37-4ed7-9c62-0c4d3c0c1a1d	31fd925f-a206-4797-9258-ade78829f9ad
Bindley	Sold to	Heber	36a8de1e-d03a-460e-929d-c1ba6acd3bd2	b8dbc4a1-7123-43dc-8f5c-10fc14c94042
Edmund Ferrers	Sold to	Hagen	4d8c2e83-a45e-468e-b13c-0a17e5fae049	14b22823-853e-4686-bfaa-319587fc5211
Devonshire	Sold to	Huntington	abceb64f-f1e0-41ea-9180-b755da4ec066	964e6032-8f5a-495f-8bad-1701c740fb37
Steeves	Sold to	Jones	749a6bf0-6984-4cd7-b950-434d111d4b59	5f7d9432-4211-46da-8786-f17b042bbc38
H.W.Poor	Sold to	Huntington	25296b52-3d8a-4ae5-bc58-9fd2f0b8fd2d	152e00a0-25a9-4fb7-97d5-349e08fcc666
Sykes	Sold to	Pittar	0beb11c2-9486-4942-8cdb-c0a892ce361f	21715b6c-d5f6-4ff8-b0f0-e522577a96ca
Huth	Sold to	Jones	3397d1d3-8dc1-4ddf-9116-f9f777b94883	80dd0d2b-d38b-46b6-ab64-ecdcc3602baf
C.C.Jones Jr.	Sold to	C.L.F. Robinson	869e4562-f49d-4d43-a9c1-f37814c52a14	bb1a8c9b-28d7-47e7-ae35-ba656cf277d4
Tyssen	Sold to	Heber	819402b0-20b3-4db1-a118-3fe19c5e0b4d	aae8cbbc-bd10-44b5-a2db-8fa38dc05169
Heber	Sold to	Britwell	aae8cbbc-bd10-44b5-a2db-8fa38dc05169	06c57e7a-8832-43d2-a054-425c5088017b
W.H.Arnold	Sold to	D.F. Appleton	11f24ed8-6aac-4505-98dc-69836e0155e1	7b5db80f-83c0-444d-80b5-1fe018033c2c
Hibbert	Sold to	J.Dunn Gardner	574a939f-fec9-4f3f-a90b-bd3fd9c7daf8	4d473574-ad7f-41ed-83e9-0279d080b6cc
J.Dunn Gardner	Sold to	Huth	4d473574-ad7f-41ed-83e9-0279d080b6cc	3397d1d3-8dc1-4ddf-9116-f9f777b94883
Sykes	Sold to	Hibbert	d61bf1ea-f464-442e-a8e8-1f1c7eb51437	574a939f-fec9-4f3f-a90b-bd3fd9c7daf8
John Vincent	Sold to	Ralph Sheldon	1737d041-06c0-4ad3-bc9c-f47048bba75a	7fb77021-c4de-41ad-a795-001fa920e776
Lefferts	Sold to	Hagen	f471a110-4eee-4997-9df2-0ea6077b21de	3a44a22b-fcb0-4d9a-b9cb-2b5e28ee9676
Pittar	Sold to	Clawson	21715b6c-d5f6-4ff8-b0f0-e522577a96ca	8c99c1de-519d-44a2-b818-d03bc431d83a
Bridgewater	Sold to	Huntington	f492519d-a7d4-4c44-926b-f4484ca25ff5	b88e7d0f-e864-4fcb-b40c-c866f789ef7d
Huntington	Sold to	Clawson	b88e7d0f-e864-4fcb-b40c-c866f789ef7d	df6b68ef-ceb1-457f-bc2f-ddb7833d4ecc
D.F. Appleton	Sold to	H.W.Poor	7b5db80f-83c0-444d-80b5-1fe018033c2c	25296b52-3d8a-4ae5-bc58-9fd2f0b8fd2d
Ralph Sheldon	Sold to	Tyssen	7fb77021-c4de-41ad-a795-001fa920e776	819402b0-20b3-4db1-a118-3fe19c5e0b4d
Lefferts	Sold to	Huntington	e5f59406-1601-4a2e-899c-f4a19f79c539	32f63750-2a39-40f2-9115-066c26bcf437
John Tudor Frere	Sold to	Lefferts	6975b7e2-3d26-4689-bf0e-ce42c5c59f96	f471a110-4eee-4997-9df2-0ea6077b21de
Pembroke	Sold to	Clawson	94bc7b90-d8c3-4eb6-a495-280483b2dc29	7ed70311-eaa9-4c24-927b-687281c7d3a6
Bowle	Sold to	Chalmers	5e1f09d3-af15-4e37-9031-1f5c4d7f8cd1	c614b8ad-1d0e-47d6-83fc-fce426aa75a8
Corser	Sold to	Huth	b5011559-0193-4a49-a396-690abe10f274	2d09d8f0-abfb-4372-95e6-e4ab1fe992f3
White Knights	Sold to	Perry	8e57b5f8-970e-49c8-b60a-cc7267f8c26e	6ce8cf00-f33d-477e-a4bf-e9c6c31b55d1
Steevens	Sold to	Roxburghe	961d1e0c-3571-4680-9dca-a52c26e8fb7a	90d8b167-2bc8-4ae7-8400-18eaf5409be9
Huntington	Sold to	Clawson	99119ed1-65ee-4c04-a139-a3a97be73b26	a93937b3-af0b-4325-81d7-164b4953ed80
Sykes	Sold to	Britwell	068464c5-0550-414a-8ce2-7d2885f172aa	b354e1be-ee56-4e8e-b1e0-90b0c8f2ac6e
Lefferts	Sold to	Hoe	5cb6a61e-ccf8-4464-a1a0-048dec8e173b	1db8ec87-4288-4d3a-b473-64067b6a1cbf
Roxburghe	Sold to	White Knights	90d8b167-2bc8-4ae7-8400-18eaf5409be9	8e57b5f8-970e-49c8-b60a-cc7267f8c26e
Hoe	Sold to	Jones	1db8ec87-4288-4d3a-b473-64067b6a1cbf	54accf1c-edab-4162-a1da-7cf7787b15ab
Sykes	Sold to	Heber	753c5e53-6e32-444f-98d3-acfb13e6799f	4acf136f-0a68-4613-b3f6-2fb60c55a402
Hoe	Sold to	Huntington	021165ce-7224-43fe-8dec-9e29bf79b039	99119ed1-65ee-4c04-a139-a3a97be73b26
Chalmers	Sold to	Corser	c614b8ad-1d0e-47d6-83fc-fce426aa75a8	b5011559-0193-4a49-a396-690abe10f274
Chew	Sold to	Huntington	711ad4fc-d77a-48a0-9e76-f61661c3f0b4	7d54af15-4748-4edd-b662-da2449da7a67
Heber	Sold to	Britwell	4acf136f-0a68-4613-b3f6-2fb60c55a402	75ab0caa-b4b9-4154-b997-60ae71a2949d
Perry	Sold to	Sykes	6ce8cf00-f33d-477e-a4bf-e9c6c31b55d1	068464c5-0550-414a-8ce2-7d2885f172aa
Ashburnham	Sold to	Hoe	50b5071a-74cf-4637-b94f-c0301215f889	021165ce-7224-43fe-8dec-9e29bf79b039
Gaisford	Sold to	Adams	9c8f55a9-38ac-40db-b240-8c5795c63bba	36673446-fb1b-4360-9986-de3183275d0d
Thorn Drury	Sold to	Stevens’s	40d14e4a-59a8-47a4-a2a9-85dc1d6e75a6	8e651764-9593-4c26-8d2b-c90ba5225331
Henry Porter	Sold to	Alfred Morrison	bc8169d9-ce79-4d7f-afce-0bf3c7d568fd	6836c9f8-edb5-43c5-9e8f-4dde271717db
Upcott	Next in chain	Morrison	e4001573-7f2a-4ef6-b17a-dbd579f5fffb	82806daf-b2e8-4093-8e86-9ee1ea980287
Dawson Turner	Sold to	Alfred Morrison	7c193655-3aa4-4818-9cf7-cebff363baa7	5106ebf3-66e2-4e77-a501-a7efc7d9f946
Pepys Papers	Sold to	Alfred Morrison	9fcc00d8-902f-4df5-8278-8f9a651c2375	905d2dce-7a47-462e-bb20-064bfac1324c
William Upcott	Sold to	Alfred Morrison	ec07504f-3bce-419e-96aa-da2f24daa9e7	4dbf7e73-88a0-4652-9141-341727ec8263
Church	Sold to	Huntington	59704e28-31e8-4e85-964e-9550e456d3ed	236057cd-6869-4907-9575-3311cb1b3a2c
Huntington	Sold to	Jones	77182000-3082-485c-8066-dea77a1efdbb	4d75d625-e6c2-4c27-83df-58e439aa26f8
Bridgewater	Sold to	Huntington	84c7115c-d26a-47e7-b976-bf60df09eea3	26609faa-b1a2-43cc-836b-4fc914e88d1f
Huntington	Sold to	Jones	26609faa-b1a2-43cc-836b-4fc914e88d1f	5cd88334-c99d-4da9-a798-b371f24becdd
Hoe	Sold to	Huntington	1f433e74-7b65-4fdf-bdb9-c547a7868cab	77182000-3082-485c-8066-dea77a1efdbb
Corser	Sold to	Huth	c1a12936-6080-411f-8d87-62ba64eebd7b	7b901c72-0714-42fe-8dc6-1e4a4fcfdbd3
Jones	Sold to	Clawson	4d75d625-e6c2-4c27-83df-58e439aa26f8	691fe7ca-28bd-48f6-85dc-42482448cbd5
Locker	Sold to	Hoe	10b37e47-0951-4248-81b3-d235c88171f7	1f433e74-7b65-4fdf-bdb9-c547a7868cab
Lenox Library	Sold to	Church	402e86be-4152-4a2c-9d6a-1b873ee7745c	59704e28-31e8-4e85-964e-9550e456d3ed
Lefferts	Sold to	Hagen	971ec9e5-1880-47b5-9e3d-6a6d5b46bd72	453cb98b-c338-4e58-9a47-91c2758b427e
Hagen	Sold to	Clawson	24fe16ec-ac20-4d10-9ec8-aa939812eba6	bdee53fb-5433-4520-b176-346da88719fd
Hagen	Sold to	Clawson	453cb98b-c338-4e58-9a47-91c2758b427e	ca8bdc5f-bccd-4df2-90b2-f4e62a6abd68
Hoe	Sold to	Huntington	83cc9e5f-0f97-4027-903e-da3eb9d4e2fe	d1059860-3745-4cc7-b8a9-fe3c2b712c1a
Sotheby’s	Next in chain	Hagen	62b5d246-f3d9-4d29-b33b-0849c68b92e1	812ffe5b-cfae-4470-9dc6-a904953814c6
Lefferts	Sold to	Hoe	0408d8a6-e283-4258-ac8d-b9d7f99ea8a6	83cc9e5f-0f97-4027-903e-da3eb9d4e2fe
William Collet of the Hale	Sold to	Clawson	63717057-1595-4d35-9cb4-b7b61610912f	204ee1c6-3486-4bf7-b789-7cbfcb39529e
Hoe	Sold to	Huntington	61ed630d-6983-4c47-ab34-0e5036e2347d	8da3cf4d-8aa1-4fdb-926f-e5b21d5a2a05
Hagen	Sold to	Clawson	f1eb2a50-bf79-4deb-9754-65d68a41d269	a85d4778-f158-4fcd-9f3a-e190b225c132
Wi 4 iper	Sold to	Leffe	65e05ca7-5a08-4f1e-8468-6b95bca54ff7	4af0e3f3-bc2d-4e57-a9a9-c241bbf7e079
Leffe	Sold to	Hagen	4af0e3f3-bc2d-4e57-a9a9-c241bbf7e079	82fab644-5206-4970-9af0-aea20cb3fc66
Hoe	Sold to	Huntington	25922a11-a9d2-43de-9f27-e2202694ad77	5534ee70-7063-4c63-ba91-446c29120f94
Britwell	Sold to	Clawson	70dd87d7-51f5-4e34-98f1-d1bd6c4830d8	21494a74-5c64-441b-a94e-edeee1f97561
Heber	Sold to	Britwell	67a5645a-123a-4976-bd62-c3eff624f928	70dd87d7-51f5-4e34-98f1-d1bd6c4830d8
McKee	Sold to	Hagen	4476653a-36de-4a74-90db-e76f269f4470	571c3117-cd17-4cdf-ac5b-705c24b413ed
George Soaper	Sold to	Beverly Chew	46972cd4-d3fc-4f0c-a040-d82ce151a710	95c86ed9-15fc-4961-80d8-3f34582e1c9b
Bindley	Sold to	Heber	26b41f20-3da4-4741-9d2e-77f3facd7080	67a5645a-123a-4976-bd62-c3eff624f928
Beverly Chew	Sold to	Huntington	95c86ed9-15fc-4961-80d8-3f34582e1c9b	334bc0ba-bacf-4109-aa6f-198628a6a354
Huntington	Sold to	Hagen	334bc0ba-bacf-4109-aa6f-198628a6a354	96b391d8-77ab-4381-b824-8a7f0cb2b9f7
Hoe	Sold to	Hagen	4de94fbc-ce86-419d-9922-60b6091e7e1e	e54615f0-1b99-4f09-8ebe-a2b881c45f35
Lamport Hall	Sold to	Britwell	16868952-3480-4da6-bd84-49b28862d040	fe8d54ca-c156-4806-a386-48bd6fa3eddc
Charles Viscount Bruce of Ampthill	Next in chain	Sotheby	5b626636-d017-48dd-940d-fdcebb65167a	217975c9-e8ac-4380-b546-d44d2844c806
Sotheby’s	Sold to	Alfred Morrison	303f63c6-a34a-412a-a642-5399447a5993	e3527b7c-86d6-49df-b519-eabc9e6b7eb4
Bindley	Sold to	Heber	227e1328-bf2e-483c-8da6-cf747322cb6b	9637bcbc-cd64-4a94-91b7-0dac453e927d
Sotheby	Next in chain	P.M.Barnard	217975c9-e8ac-4380-b546-d44d2844c806	cf47c4bb-43b9-489d-bca6-5abb3496ea9e
Britwell	Sold to	Clawson	145bec3b-b717-4143-abf2-7f8a39cea91a	4d74ea33-7ec7-4d17-8398-d555be2996ba
Heber	Sold to	Britwell	9637bcbc-cd64-4a94-91b7-0dac453e927d	145bec3b-b717-4143-abf2-7f8a39cea91a
Sotheby’s	Sold to	Alfred Morrison	54856c33-0de0-46de-96a4-2fd1bb29e5cc	0ea466c2-ce64-46bd-9f86-cbabb215f6a8
Farmer	Sold to	Ross Winans	1a8371dd-d332-45be-9caf-cf2c70a6fb73	068b6c75-ac11-496b-9a25-eb5d78f6ff4e
Halsey	Sold to	Huntington	efd4a346-37ca-47d3-be76-5e2d2541a928	7b31368b-5bcf-477e-ad14-4e113aec0769
Hodgson’s	Next in chain	Anderson’s	0d57c3b3-5f7b-47e9-9031-8c4754005305	905e8a23-150a-4b61-abc3-0d2b2e23a662
The Lefferts	Sold to	Halsey	36e15bec-0e74-4013-982e-0a858f79220c	efd4a346-37ca-47d3-be76-5e2d2541a928
The Jones	Sold to	Clawson	4a9326ce-4bdb-451a-88b9-4d28b5cbfcb9	88f58249-315d-4f30-acc2-9a6b273c006d
Anderson’s	Next in chain	The Jones	905e8a23-150a-4b61-abc3-0d2b2e23a662	4a9326ce-4bdb-451a-88b9-4d28b5cbfcb9
The Mavor	Sold to	Bliss	6b4fe55e-3a18-4bee-aac3-da525c3c70f2	78d20f96-28d1-4cea-8a17-bf12e5f4598d
Huntington	Sold to	Clawson	bf971547-8bed-4965-8479-e472421178fe	eef696f0-0545-4d78-88f1-f9e3477aff82
The Corser	Sold to	Kershaw	4d0279af-2cc9-414a-94ff-434bd4026789	88d21fc2-44f9-4adc-ba52-8774bd2db0e0
Kershaw	Sold to	Huth	88d21fc2-44f9-4adc-ba52-8774bd2db0e0	eae86a2d-87e2-483c-a2eb-5874f7f676ea
The Heber	Sold to	Britwell	9261162e-ff10-413b-bdeb-913826de1c49	6b30ccb8-3f85-41bd-b6b1-02233bc87159
The W.A.H. Martin	Sold to	Britwell	ef5b8b93-b490-4925-aca6-7c23353165a5	b511f684-6340-4368-83e8-c13fe05d79d9
The Hoe	Sold to	Huntington	ad80f0c9-3930-4a5b-892f-a3978c005e4c	bf971547-8bed-4965-8479-e472421178fe
Corser	Sold to	Huth	02b0f707-1d41-4081-9061-ad92a7ebb574	c75f8dab-1afc-4d58-a7b9-f3d893a3dfa6
Bliss	Sold to	Corser	78d20f96-28d1-4cea-8a17-bf12e5f4598d	02b0f707-1d41-4081-9061-ad92a7ebb574
Britwell	Sold to	Jones	c49037dc-141c-493c-80ec-998356631e05	c9180388-4eb1-43c5-a50d-0b4ff1a94667
Heber	Sold to	Freeling	cf7ea1b7-1aee-4226-b161-8586c7dcd853	789347a0-574e-4704-9ea4-2e06e2316623
Roxburghe	Sold to	Frederick Perkins	3bce9b10-5303-4954-a65c-1d510d41b3cc	55dc7361-5944-4371-ac72-4f0001ee17a3
Jeffreys	Sold to	Macro	c3a77931-ff46-4c19-ad1f-21e902ba6c86	d0cf62bd-0825-4052-9cd3-64d06f55c757
Mr. Mark Cephas Tutet	Next in chain	J.B.Inglis	38f0bda7-260d-4110-a4cb-c3fddaf276f4	5715b442-e472-4975-b354-34d7f22f52b4
J.B.Inglis	Sold to	B.H. Bright	5715b442-e472-4975-b354-34d7f22f52b4	fef795ae-3f16-49f7-a0d7-4ef2a9408665
ordonstoun	Sold to	J.D.Gardner	8ee041eb-2e9d-4028-862b-3e0460d6e988	5f8f1830-2d9b-473c-8bc1-83a818029346
Jones	Sold to	Clawson	a64fc752-7f2e-4d73-9a9f-d891468c8105	b6fb4c40-7d3a-4a20-a4af-afbd925358e8
Britwell	Sold to	Clawson	38b09541-73b8-4752-8587-ae49f3d0ecc0	b1f43f32-ebf0-4b67-b9e9-8ad1b74a678c
Macro	Sold to	Heber	d0cf62bd-0825-4052-9cd3-64d06f55c757	b8e552d7-3765-4414-b4f6-1e96ba7bb7ac
Hoe	Sold to	Huntington	3ead35e2-f36d-4673-a43f-ef93b08bb597	d52e698d-177d-49ef-9fc5-766c28305f68
Henkels Miscellany	Sold to	Clawson	94beb4c0-8611-47e9-8490-21e9b4e2f40a	22dec84d-0f4e-46a2-8812-4a0a83de9e8e
B.H. Bright	Next in chain	Corser	fef795ae-3f16-49f7-a0d7-4ef2a9408665	1795ca0e-afa0-4355-b8ab-2c4dfa4f46f0
Britwell	Sold to	Clawson	c29e64f3-dc00-481f-a384-7e79a4b2cc5d	e0e2f628-d2d3-4cc7-bea0-d41a82d9e91c
Jones	Sold to	Clawson	c9180388-4eb1-43c5-a50d-0b4ff1a94667	44d05374-2619-4037-8359-05adf52d1200
Bridgewater	Sold to	Huntington	ffd5c78e-1068-42f9-9199-5d8ce8159ef8	bb6bee94-16d7-4b4a-a801-7b320a578da7
Freeling	Sold to	Corser	0c714f30-f0a3-41e4-b9c5-8db25820cab1	1882df33-7412-4ff8-9a5d-47b6bc4152cc
McKee	Sold to	Jones	9ddf2489-149a-41e3-96cb-63374d4e9a8d	a64fc752-7f2e-4d73-9a9f-d891468c8105
Richard Bennett	Sold to	Ross Winans	1ee2754c-4239-42a6-9be6-10d138e35454	b0543b81-c4a4-4471-8f5b-e5953646f3fc
Hoe	Sold to	Hunting- ton	d853a1e1-5448-4a31-aed0-b7bc9caf051b	6434956b-32cf-4e2e-85b6-2f9f42d5deac
Devonshire	Sold to	Huntington	ffe8754e-2c5e-4ad2-9af5-ae0e492582ee	2f39f82e-1041-4b21-ada5-81322df02478
Kemble	Sold to	Devonshire	a2ca37d2-0c80-4dfb-934d-7729d4cd67fc	ffe8754e-2c5e-4ad2-9af5-ae0e492582ee
Frederick Perkins	Sold to	Hagen	55dc7361-5944-4371-ac72-4f0001ee17a3	99adeab1-35ca-4dcb-9b8d-66b9fd62dc02
Alexander Young	Sold to	Henkels Miscellany	c1718e62-3543-4b82-a7b0-8edc2d83e4c6	94beb4c0-8611-47e9-8490-21e9b4e2f40a
Britwell	Sold to	Clawson	272a1cf0-ea22-4ec3-9317-c3bbdc461995	62c77f1f-4676-4b92-a87a-4cd09adc65ee
J.D.Gardner	Sold to	Britwell	5f8f1830-2d9b-473c-8bc1-83a818029346	38b09541-73b8-4752-8587-ae49f3d0ecc0
Archbishop Wrangham	Sold to	Britwell	f6c3b68e-64a9-4622-89bb-ae45e753a453	6ef92dc2-b3a7-4517-8f96-3ae5f86dadb8
Heber	Sold to	Britwell	b8e552d7-3765-4414-b4f6-1e96ba7bb7ac	c29e64f3-dc00-481f-a384-7e79a4b2cc5d
Corser	Sold to	Britwell	1795ca0e-afa0-4355-b8ab-2c4dfa4f46f0	272a1cf0-ea22-4ec3-9317-c3bbdc461995
Freeling	Sold to	Britwell	789347a0-574e-4704-9ea4-2e06e2316623	c49037dc-141c-493c-80ec-998356631e05
Corser	Sold to	McKee	1882df33-7412-4ff8-9a5d-47b6bc4152cc	9ddf2489-149a-41e3-96cb-63374d4e9a8d
William Morris	Sold to	Richard Bennett	c190660d-0afa-4148-8a65-72e96f9a13a8	1ee2754c-4239-42a6-9be6-10d138e35454
Bridgewater	Sold to	Huntington	c72b4bf6-7d3a-4c3d-a893-fd8b99760c57	b6c79d27-c4c5-4e55-ac81-4c943f2480ba
Shakespeare Library	Sold to	Jones	711b8edf-0d4e-4113-a26a-4757f1ed4d01	790c10ca-39bd-4154-8292-ffbd4490518d
J.Pearson	Sold to	Viscount Birkenhead	0f255eb0-9537-436e-852e-7ea3da482d96	bacd3e38-da79-4246-8f3c-62b4623d601a
Ross Winans	Sold to	Hagen	09d0d918-e160-4ac3-a5ec-bfef3773c8dc	357a3c82-a56b-4fdb-b56d-0f8710e8a762
I.Baker Holroyd	Sold to	Hagen	7c960569-1f97-4e65-b5ef-56ec50d30a09	bea9c747-752e-4277-be89-8f17d3f6957b
Hagen	Sold to	Clawson	604f8d64-9871-4144-bbda-8bdf4cc18451	5dc50efe-43b9-4520-9233-d09ad791ba5d
Huntington	Sold to	Jones	b6c79d27-c4c5-4e55-ac81-4c943f2480ba	a46a2312-0c25-40a2-8d32-bb774a03d59e
Reed	Sold to	Heber	fa33effa-e25b-48c6-802d-5ab6045e7415	c79f2132-43c9-4057-b46c-ee8c4acb189f
Bridgewater	Sold to	Huntington	f30e19aa-36b7-4067-a6a8-23883466befd	ac72a7c8-b34f-4c0e-adca-6892b111bc8a
Halsey	Sold to	Huntington	73f5000d-b518-4c6d-8b30-d4262959f0b5	46442122-d62a-41b0-a99e-3f2c294ea940
Heber	Sold to	Forman	c79f2132-43c9-4057-b46c-ee8c4acb189f	f3af0730-d9e7-4ef6-8360-234c1511402f
Devonshire	Sold to	Huntington	0f08e025-f481-4187-bc79-fa4b70403398	dfb7bacf-d138-4501-96d2-3df38b1ac2ed
Holgate	Sold to	Britwell	7a1352dd-49b0-4720-8ac6-7466dbad6908	34b28c8b-8450-499a-99d4-3fbab1e36dbf
Huntington	Sold to	English Literature from London	95124e79-eaf8-4408-84f6-f16b003ef952	477857ca-f3ce-495a-b375-bb8256ae31d0
Jones	Sold to	Clawson	8bee25cb-f793-436e-a634-3dc0f48213a6	4dc0f1f9-113f-4dee-b78c-15e2641a4b4d
Mostyn	Sold to	Clawson	d4e077c1-4295-4d59-8361-120014de0952	c4cd3173-7c42-4f76-af3f-125be0c5ba49
Britwell	Sold to	Clawson	34b28c8b-8450-499a-99d4-3fbab1e36dbf	afedf546-506a-49e3-8a07-7dec9e5c555b
Kemble	Sold to	Devonshire	fe6c064a-06ef-49d1-ac64-fe987710978f	8f164c7e-c86d-48ec-8657-321a9f9f146e
Locker	Sold to	Hoe	fae68649-906b-41b4-965d-854e19ae9405	397ef430-1a58-4b7e-9d3b-2728a69bb6d3
Huntington	Sold to	Chew	878e2cf4-4d68-44f7-8037-fdb3ae68c2ec	9fb071f7-aaa4-4124-baa7-57cc8d982bb1
Kemble	Sold to	Devonshire	c68cb028-33ed-4ecd-8967-778602ee98fa	6c458933-85bc-48c8-b89c-d845497c0f85
Kershaw	Sold to	Jones	f191591e-0a9e-4723-a75a-e2ccf737b04a	b8bfcf85-3fc0-415e-9fb7-153247ea7c88
Jones	Sold to	Clawson	4dafdaa0-1bf4-44d4-9ab3-e801a995e374	47264ca7-2a58-42a8-bcbf-f0a26266f7ec
R-H.Inglis	Sold to	McKee	df361bc7-4329-4381-9da0-748808375dc6	f8332a83-0ebd-4342-8ba0-6c98959d0611
Huntington	Sold to	Jones	951fe8b0-3b79-4d20-bd4c-c4ecb60e4fe1	8bee25cb-f793-436e-a634-3dc0f48213a6
Devonshire	Sold to	Huntington	8be67bd3-25cb-44f4-b803-e5468495cc6b	60d2b15a-72aa-4032-9089-14f8391d05ae
Roxburghe	Sold to	Kemble	e03ab09e-10fe-4698-9938-b7b20b32e866	a1e1f31b-55c1-46b0-9034-43b4bb388fe7
Bridgewater	Sold to	Devonshire	e8519bbd-ebb2-4d00-94ae-d8fba21d60fc	0f08e025-f481-4187-bc79-fa4b70403398
Huntington	Sold to	Jones	dfb7bacf-d138-4501-96d2-3df38b1ac2ed	4dafdaa0-1bf4-44d4-9ab3-e801a995e374
Bridgewater	Sold to	Huntington	0887bfc6-f0f9-4cba-a7f0-35515707f0ca	951fe8b0-3b79-4d20-bd4c-c4ecb60e4fe1
Kemble	Sold to	Devonshire	a1e1f31b-55c1-46b0-9034-43b4bb388fe7	8be67bd3-25cb-44f4-b803-e5468495cc6b
Devonshire	Sold to	Huntington	6c458933-85bc-48c8-b89c-d845497c0f85	33cad14e-2607-418a-9bba-7fdd0cd8f43f
Fillingham	Sold to	Kemble	a10b4318-a445-4c14-aeef-04ace1519ee9	c68cb028-33ed-4ecd-8967-778602ee98fa
Hoe	Sold to	Huntington	397ef430-1a58-4b7e-9d3b-2728a69bb6d3	878e2cf4-4d68-44f7-8037-fdb3ae68c2ec
Devonshire	Sold to	Huntington	8f164c7e-c86d-48ec-8657-321a9f9f146e	95124e79-eaf8-4408-84f6-f16b003ef952
Jolley	Sold to	Holgate	b57585cb-8118-4f99-aab4-d67725f6bbf2	7a1352dd-49b0-4720-8ac6-7466dbad6908
McKee	Sold to	W.A.White	f8332a83-0ebd-4342-8ba0-6c98959d0611	43aa6f70-c4f6-4c73-8278-229062adf8e9
Lefferts	Sold to	Chew	85ead7ac-5ac9-45f8-bf76-19adcaab044e	9c1af7e6-d28f-4bcb-80c2-fec2496cae0a
The Holgate	Sold to	Lefferts	d57fb7fe-9c93-46b8-875d-969899f57396	85ead7ac-5ac9-45f8-bf76-19adcaab044e
The Heber	Sold to	Britwell	46f4e821-78d1-4c5e-97b0-f3c89a80bfe6	ee664856-40ea-4933-9ee5-1cd61054c1a2
The Bridgewater	Sold to	Huntington	c026960d-3bc5-4dcc-9904-4e2e6e98afdb	afcf279d-0a0a-4c89-a3d2-10ae63a37ebb
Huntington	Sold to	Clawson	afcf279d-0a0a-4c89-a3d2-10ae63a37ebb	682e0aee-857a-40a3-8a73-fa8d9fc7b7c8
Chew	Sold to	Huntington	9c1af7e6-d28f-4bcb-80c2-fec2496cae0a	ea435e90-6798-4156-ab0a-6eec02e9127f
Devonshire	Sold to	Huntington (private)	36dcb7b9-b174-41f9-aee4-2b93c33da0cb	96ce5900-cb49-4534-8a62-a0a622cb2eea
The Hoe	Sold to	Hagen	e5ed1690-419c-4b7a-8e93-d87789d26b59	46154c5f-63b1-4bc2-ba7d-7c056794f411
The Kemble	Sold to	Devonshire	ea6a1c12-62e8-4ad1-af15-440898d68453	9a9d1189-2d4d-45dc-905b-bac6ca86954a
The Kemble	Sold to	Devonshire	422656eb-451a-4b95-b5b7-ca45a62cd12b	36dcb7b9-b174-41f9-aee4-2b93c33da0cb
Lamport Hall collection	Sold to	Britwell	ede174ef-2e71-417e-8e9d-f6fb6425acd1	64029c80-8c8f-4f37-a3d9-a1b99c767cab
Devonshire	Sold to	Huntington (private)	9a9d1189-2d4d-45dc-905b-bac6ca86954a	70de6529-1d58-4e11-acea-c6b779b73c0b
Huntington	Sold to	Jones	477e1dd8-8b62-46e3-9970-2f56adc5f149	98b34696-e9f1-41c3-9d5b-2983b671ff96
Hagen	Sold to	Clawson	bc50303b-e6d5-4044-ab5a-2046a7522fdc	e694a4c2-ec51-4078-a1f6-413d30963959
G.Walter Steeves	Sold to	Jones	a3ec1c17-647d-45f9-b902-2bf02e6a0ae3	dff6d8fc-4abe-4011-9d04-5990440ab213
Charlemont	Sold to	Huth	f8958838-62bb-4570-861c-1d6155ed7d7d	816af560-6245-4108-b512-b773b83020c2
Heber	Sold to	Corser	e941a290-9299-4b20-b048-b7137e83cc29	ef2f3deb-e633-49d0-b861-f897205c2184
Devonshire	Sold to	Huntington	ccd1b06e-2ea7-4c3a-b230-6daa6aee553d	6d9fa0f7-1f6f-4b30-94c0-86fcfe9df236
